,sample number,brine evap (m3/t LCE),brine dle (m3/t LCE),hr (m3/t LCE),csc (m3/t LCE),ofb (m3/t LCE)
930,931,286.0597206701101,207.97638125293344,75.3337681322715,125.50810616121124,84.53860704148136
931,932,112.46536949537962,369.2688520114393,205.62431807206275,138.73154815005813,61.58664605269233
932,933,112.32046632614262,363.8376108162164,371.5966946829597,181.0435793664884,82.11696420997279
933,934,374.046637308626,112.01941055472416,360.6057128306318,99.63847271186154,36.64310112456639
934,935,66.69666801232421,529.2695683902936,74.03873477989825,100.23774942969388,79.18047875370294
935,936,207.85174680886632,130.05710733448237,137.08552435625427,100.07821111427548,106.38333854994292
936,937,313.70103717087204,564.9751728019443,207.3354646225812,116.24446709713754,64.99704635749939
937,938,180.41812423165817,655.8669709183258,210.6627819927723,161.5766402266237,45.187893208601295
938,939,311.61491468877523,132.56839779736038,268.03640641858294,181.6278182034877,66.9634340653343
939,940,72.91630434700623,282.761176350584,314.1416466935474,123.33573586824994,68.06506287333936
940,941,196.4233480014217,321.0501398949178,223.6744447958192,140.1890741634298,116.2951007297272
941,942,146.977634834124,638.8680773865283,293.78107245910496,125.23272340101114,87.7286896343532
942,943,357.0412165224073,262.06727776534524,207.5701753417661,100.67257686020685,64.77501809003842
943,944,234.43761797574825,85.3609084606141,178.42395131258792,71.07905624456312,90.32052960074247
944,945,387.4419956475735,111.51057260049096,72.13323770505976,116.1502264828238,86.01805735312777
945,946,469.3236084853004,494.8106685199523,166.95674938838056,134.2987911184263,59.577226988889166
946,947,233.40645873882332,133.22803723582928,257.17316832188067,107.30653660693896,77.81748495026409
947,948,220.87263338550983,494.93183812819535,175.0754781095897,111.22570783157258,106.59338934387188
948,949,162.313805083087,406.02049735719527,103.72496978444302,101.36425185615408,114.86191283806367
949,950,49.11730039474771,529.9821660764102,331.3450265575884,174.59095366096642,86.76314476097883
950,951,94.30557687967284,354.5433960106496,459.5852466919284,141.77831302834588,55.88497857932333
951,952,70.23996691639816,405.83302195536567,224.81838794280355,83.61124958739606,85.20909590171983
952,953,293.5696967079946,690.3468455782017,68.43945699880926,106.55558493581415,82.9023032054009
953,954,262.4565756656433,265.7636249123499,419.3259001630952,67.22590659587267,57.9395656853918
954,955,217.8245261147337,192.5737790838674,245.7196281660456,150.35800161145883,88.53468274671309
955,956,233.1292161915121,316.2980182262893,303.6809506170805,95.61739978451963,93.2301726960602
956,957,378.26291308564896,460.68669087660027,238.4065584359905,146.39500734328797,107.79780057521909
957,958,150.23224280662754,587.2012496547168,64.83086360872689,175.3120329139376,67.7085621421173
958,959,408.2177416430988,242.46344559366435,150.06739564630124,118.34909979411236,81.62174333960151
959,960,111.66157351460306,460.13838012305615,311.5515511155461,73.34412978532909,64.25697816577392
960,961,90.20236175380036,338.76876567884614,235.99145582619244,110.52843869175511,35.06369892888523
961,962,157.38816622642855,282.8727595838048,26.203644999155216,82.73314197347798,68.26409905007822
962,963,294.09331299613484,417.47385551349714,106.83909775478264,93.89132469357136,60.79356668742047
963,964,219.36563466940183,426.91455200463867,344.9000697463505,109.98442903721556,66.87049095049751
964,965,298.17148016199326,520.8311447506758,112.05464830626092,83.08828421307825,50.03048465183967
965,966,198.34149406036408,526.1692647078307,46.34519668755939,141.82656152975602,85.87134723647051
966,967,180.5786787600137,534.9364191783066,387.7152238697569,119.99231063462211,36.07942511311363
967,968,59.15758800178524,177.42120616353068,248.0309669515784,128.3195091003126,66.76648073022861
968,969,67.98061704826753,349.39442235633834,179.00057499943762,131.65509822504794,112.3952076385622
969,970,256.83747865315223,21.794651790760184,186.8556299856994,182.94273138742,50.84728370380729
970,971,170.41792956888668,488.7871222530085,82.51833702378558,118.89681179542752,45.40706670365015
971,972,291.9409433853233,209.2635953677808,318.07746566467983,92.75945305275866,48.9458363049677
972,973,88.88655948736508,276.50616630029083,131.9213042094094,99.18710756031312,82.14065918066316
973,974,55.94096520491576,257.941933683898,287.89402973145445,116.51856587253964,77.11388123710874
974,975,273.72949413908214,301.2958457947957,83.46762779364735,113.0854548301101,62.49926108176909
975,976,98.304907823471,296.2945382334745,137.75550094740413,157.97109107916594,77.08369997014273
976,977,348.5672033410602,424.9195972463288,171.00017418626197,140.64715274195842,71.43384460303086
977,978,445.6787157034825,446.1700647087518,360.8668657383327,165.93065464200373,44.77911127439607
978,979,345.0459551289587,266.5440184322069,81.75282375328143,157.23853820218048,115.05819985359432
979,980,201.8984650151367,263.8910709543934,105.757566586144,126.96700550628644,68.18921230173585
980,981,74.64932412809416,278.8976308617295,93.98908488535837,130.42582373778072,84.93915536230375
981,982,354.7641919400595,500.92349090312376,144.4841059261223,145.07833830661255,54.70699288221984
982,983,411.8576026843877,388.5742984569744,187.6748697388905,118.90969814601372,86.5779318507663
983,984,111.72889513871488,410.3303604015582,225.91336070869377,128.3793929927603,88.7532444175973
984,985,371.2364111566971,510.921206105981,227.7206305995805,109.45097607947145,95.29803748358968
985,986,229.3891972912253,160.97555163516816,156.75219140584238,109.42988429057658,64.46995048500447
986,987,297.49954590837297,285.42731651228013,144.46774038878044,181.79108627425083,97.62757652521712
987,988,371.376802745075,123.300125452229,138.3978141131724,150.76095054471347,63.69791624363079
988,989,75.91560568234105,125.08298113542814,160.9978035016241,133.8284700381153,101.7711659433403
989,990,404.1007804505393,547.5994660573696,339.6276456400615,120.35472951070784,78.43539504275893
990,991,64.77008489221502,161.90102868328694,331.153122317889,161.12313877107195,64.11353546726771
991,992,363.0884908649962,372.9994064490506,38.99047040283795,132.01564601424394,87.63665664642802
992,993,80.44876605829508,270.0083703397672,319.00419828060404,171.9020532711421,78.6654148550536
993,994,247.93101902597903,387.7063108207829,156.20047552053188,92.8766619732942,75.97747915554797
994,995,209.6633105980456,347.36663864688256,250.54227009638765,93.46056593910724,93.21441224481656
995,996,174.11001531486272,244.1506187047936,89.6622577027787,72.12231896500302,86.55867482458493
996,997,189.45092944909152,243.9663256645906,340.6395748276132,185.9317119111248,75.3716605987298
997,998,399.2699596351694,333.98492483088086,251.98017317271612,114.84902656866232,65.76844346629152
998,999,258.7377997570788,252.6028685531168,161.61679419904743,162.7221260587756,93.58154096102643
999,1000,195.86149340486173,500.8854214254689,244.9508394165744,96.16268106846265,69.20128195236424
1000,1001,130.51495502872964,341.85216176542247,204.6737460050191,158.17666882410916,92.4008496553098
1001,1002,254.4291375356843,119.89022656901638,73.37194525490473,109.92393075232935,54.08685831699816
1002,1003,82.0707606297384,372.623465155877,313.2412613281217,178.51074086683164,74.21903084725297
1003,1004,171.01274779207552,255.94631005802177,160.9100929653631,106.91956171865483,68.94030359452124
1004,1005,72.00067486184132,504.5289266635237,81.15498228477581,127.62224072510676,70.0020148476975
1005,1006,212.02841901248632,391.79535197979845,33.74691060619977,167.86423576499,79.64964530540692
1006,1007,161.1009207634949,599.6522357028165,211.3129011359079,108.24051397937552,95.45500545292391
1007,1008,68.26316757329111,339.060658246605,288.12826559814584,138.47161031736238,105.17257831471268
1008,1009,160.3741114480684,102.46376857177016,309.5106713468506,132.19557545626373,65.4793000218685
1009,1010,330.8704101245817,130.99964454129045,290.78125799814205,122.20234365539062,62.37746105897456
1010,1011,120.09419732259596,342.15107114698696,144.00061313075418,122.6902914523158,42.18917265726596
1011,1012,100.40454055707954,531.8142964391079,218.7873919357091,134.5390002857499,40.83467141850428
1012,1013,158.39013064382618,416.3049276171276,355.15463664276484,120.10934802615904,59.18030047445603
1013,1014,357.0917553327232,227.03545212634845,214.77999456281088,103.43224142498585,72.58258259607976
1014,1015,55.004009809298566,472.3331427455252,189.0922470866668,104.28547910885216,78.61846841124986
1015,1016,121.33632634214538,619.4327751871998,287.9129096940022,154.65399667269298,46.40386294982199
1016,1017,103.02655732428856,426.40953403869855,98.50010865157344,77.5326124802741,27.818867890479183
1017,1018,202.5952240551508,184.6293454403119,214.02913314322603,105.10885462194015,99.51485687427696
1018,1019,112.02285366239327,319.3531333326271,275.0500293675094,146.16616825751635,64.84631418924795
1019,1020,381.6423231818913,498.8437671753885,103.76434742390384,122.34316330781348,85.1138490184718
1020,1021,402.0338219925486,390.8884779500533,163.9712113180015,114.18301742330696,67.34154873910433
1021,1022,306.40825472441844,171.31681858960832,169.65846130639358,160.88028847375227,80.98060347250632
1022,1023,408.037241511799,539.7746587996006,326.9482836418883,124.21846670435804,76.35796864380211
1023,1024,242.5408738422293,442.2398881084116,113.05845587418038,88.83644849744321,90.8910726114044
1024,1025,221.0358203400384,170.20645259043673,188.34964680677132,149.26308115085243,70.5755931783039
1025,1026,131.35004016376584,187.75712490719232,431.7645583433169,146.4545929722873,65.80915834208862
1026,1027,240.8991064981145,230.9725468048417,196.4451517425685,90.94025808918023,90.240260453471
1027,1028,190.60263732819897,246.7059358416618,263.0696879869183,122.85432788166254,99.42845039796714
1028,1029,68.8585772919211,439.4511246912144,150.4538345815247,183.33278345616057,93.66652021329097
1029,1030,291.9790182738946,662.3993221323848,336.5604255818028,141.76256704125274,99.91681238437924
1030,1031,269.2438989224994,621.3243364968541,148.16523033005478,88.72747634868877,55.66754109482231
1031,1032,391.0994810590009,291.9816261568484,211.81432680177969,143.82074456915657,61.56543826072689
1032,1033,100.057496720486,267.4931205251505,278.87307121498395,70.30034587341692,73.72726656010153
1033,1034,280.32136456209287,580.6140673664368,142.69812249378575,135.9650904488659,86.97157658783598
1034,1035,80.22364961281794,261.97952153287724,407.06408629926057,83.44401460003164,77.67955309111281
1035,1036,281.81410162373925,331.70868107669435,118.64193328724566,100.81782676976162,80.82818448499779
1036,1037,395.2619591088901,352.6154112932961,361.2749782164444,163.8186852716044,56.723344496697536
1037,1038,195.93100012987384,477.7627862903299,364.38441101699874,67.10050523530192,56.79491255617568
1038,1039,123.01082919246436,646.9453357336753,456.4219301550034,119.36924879524562,56.48260914528281
1039,1040,116.4777736840684,205.89679413808904,214.0107990435431,94.0327738781456,66.54758027511629
1040,1041,131.76365897321116,300.81564744083033,416.6213651847957,156.74202420687334,56.30765435813146
1041,1042,52.55884606774973,678.4348871622338,345.3476067246406,60.35469619296532,62.011454276190165
1042,1043,77.28127518347489,129.49891573486246,339.210731109933,155.54503077398215,72.904397926113
1043,1044,225.5683219910127,358.6625571366412,173.70397996981086,101.31866971404172,52.2995738006789
1044,1045,281.98613971372095,414.6822279882999,150.42356780248844,86.09835346065887,28.65110379941016
1045,1046,235.71476179994025,267.6262897014552,136.682492506082,169.7610771104409,26.950521787979323
1046,1047,112.93654673128012,294.2911952331226,228.5173206328924,150.10147699712363,64.25842678507293
1047,1048,293.04248176182784,320.4667937921948,185.75033891775664,140.85575557386895,41.71016171166376
1048,1049,247.2803258745409,291.6218469585772,217.3001236311448,178.19157007020098,59.48488030592492
1049,1050,301.108026242567,469.84186021106393,386.9795975099992,98.32749425851269,83.40949916962171
1050,1051,8.648138329801107,373.9533911622838,223.4947111812401,89.13444660271846,67.48698786127669
1051,1052,136.68396943416866,415.3795861155961,216.916925701672,151.30908096465578,87.20890559955981
1052,1053,82.55552878809299,288.6139062403166,48.44533639842605,162.4533723918507,47.09540877459952
1053,1054,214.1551294332692,320.70297015948955,286.5189475741436,151.63420344590776,69.9642450712909
1054,1055,252.76138720390185,232.17182978548303,256.42768557983595,140.22364064421296,83.12821455606883
1055,1056,179.97387538156613,238.6035738504852,248.6766204279185,132.81491914828592,68.1428202534146
1056,1057,117.7146397355099,226.20235709303785,233.76685148605324,63.71176835280203,104.88897763982528
1057,1058,94.05961939041175,691.9828893788678,192.8319438417427,133.63617732392837,93.63281708402953
1058,1059,84.45869846750594,541.3517227320859,141.63470573910126,152.93990982714644,81.10002881686717
1059,1060,132.4529253789846,320.1785586394729,277.3847554484849,111.29855927794937,83.53154250848722
1060,1061,74.12529592791817,377.4408467626814,99.93225382560682,115.69512127427184,74.5439463510112
1061,1062,253.8161629558848,242.86988715682327,180.4472617101107,163.49661918858968,95.74893861136566
1062,1063,257.1581741223921,479.2567666126731,123.13531620414408,124.18335089651748,102.2403885121048
1063,1064,188.09670497934064,174.32156923700524,96.62837731362536,68.65905750428925,63.64693124544601
1064,1065,167.55808415995193,631.3533674864841,126.20687742910994,78.84246695375522,81.75288396127554
1065,1066,179.69257300654056,171.63044390423542,100.25557114941569,111.73981022540958,53.32782799343177
1066,1067,205.35545539460887,253.5547895821548,80.44598555572445,167.4003894218391,70.77641067350704
1067,1068,268.5047847956988,361.7630816944353,163.23812566344276,152.72738370262303,66.65427203642724
1068,1069,233.3080744481557,363.71719266812113,265.5024848455733,86.93236104718835,87.56140280101076
1069,1070,163.74326616625603,331.43066363083807,135.89724126467289,106.27426085600396,75.8601663567043
1070,1071,363.243928767188,502.3986781123938,141.96518687010246,148.00928865877964,27.49675534504694
1071,1072,374.6901273975784,663.8194020374993,182.18802317319623,137.3840954131066,94.96457524040736
1072,1073,97.934269681497,349.98077175859044,288.6779825753715,106.919288655712,74.70250427484109
1073,1074,302.101931172361,126.3776168661496,301.2653353444419,116.809024751659,75.63619994572079
1074,1075,360.68124924963104,218.40365443812544,162.9400549756324,167.51691100446078,58.076218767168754
1075,1076,168.26337443953008,411.0919439531161,297.59630900520904,149.69177152137303,50.09160727523183
1076,1077,109.98401756473676,509.5749299057443,423.1519277931009,157.7223480326123,72.5396290188664
1077,1078,327.19743122017985,110.64681221403808,188.1661417216837,98.91486577910284,70.49276443825313
1078,1079,197.66527205180984,225.99869743399017,417.1271010646481,119.2079794083689,54.82058383880511
1079,1080,158.6415980737135,291.5193231424302,117.34178661078636,177.99189302601795,80.66379404068627
1080,1081,83.57847356181338,107.05963187468512,205.5920466828977,135.77664079694293,67.69029213263896
1081,1082,159.68513037573467,189.37789086357176,199.75678809671663,125.37425217830922,88.5491542724829
1082,1083,179.93193423561303,584.9497999417639,36.576006135923855,167.53371107441785,98.5535052717367
1083,1084,339.7013404139642,82.12528281194454,168.84897705257163,162.81099037364964,75.56176141857969
1084,1085,250.09335819187416,293.6910431618008,162.49913197989292,103.985489384227,50.6713347327
1085,1086,135.87553125944444,165.0319920577357,228.47223065958573,110.28706926591836,54.60758418932211
1086,1087,53.09846102155044,342.35279202023287,254.75703538298376,94.28543141054833,96.59344203940104
1087,1088,299.1822230012059,546.8538313214282,330.99182584477774,107.4759270552902,94.08233031320634
1088,1089,130.60599403507015,102.9489113774198,91.40818689248462,133.76943706619346,105.63452143591108
1089,1090,76.8364440854359,254.4958958763176,183.06625673204672,116.1570983115288,61.17096212119228
1090,1091,393.8780611038409,59.88989938843708,109.63043970676222,133.8613060894728,60.3741726759376
1091,1092,245.80084536180576,659.2870084404034,130.82855600313758,112.06708708250386,86.82844542487405
1092,1093,103.09429048928648,174.67775193541158,214.0822894930231,122.72590960058368,70.75133305912803
1093,1094,93.5461292830719,477.15096425134055,89.75013963477838,105.22936223747844,57.72939143089821
1094,1095,387.9328073185888,103.72267469684176,56.85139927911833,67.04192710022983,43.80667599298481
1095,1096,204.7182956326339,122.08188227738728,377.9722351210953,142.77732974627747,101.64361600454744
1096,1097,124.61623964724102,374.0590918585399,365.8045150034666,183.7899296749476,87.70561688714682
1097,1098,139.73528984117968,104.0341236962048,94.09149431232724,131.024786675585,65.23420226017494
1098,1099,282.9927633486748,305.91996003006017,168.53961352611066,68.21531927925312,78.41545934723413
1099,1100,161.87971673200582,706.4255691910736,135.349532627572,190.6536780088323,81.55850128289106
1100,1101,225.6275819501254,201.6143220959905,113.82141807626572,119.46900547270168,84.88496187492669
1101,1102,128.85049786787857,38.91907288222104,213.41523901287343,75.568624854397,66.06295306834389
1102,1103,202.04249716774456,108.197504256528,328.93837670139146,136.44537423815203,53.50871720019661
1103,1104,117.07505059734534,396.4095579275439,340.75114154147786,91.42505418967512,79.40773218852755
1104,1105,103.51721899397964,300.5243171028049,234.7646331944231,135.81945520734277,43.89835269185557
1105,1106,311.73718612328,364.6094124994801,214.7460135603864,71.66672074679889,85.90569142944943
1106,1107,77.89171126918248,188.81086753773127,335.6630949913231,94.78640865122703,67.50426826622585
1107,1108,226.3065397669588,283.75428734598444,154.10050454889483,79.0535409083702,95.67817511883273
1108,1109,145.4221181524731,258.4741058441681,306.11175488513595,156.67226763641685,35.69351172208073
1109,1110,229.33245644444665,359.3557500507205,215.4927510362021,100.38703238966067,74.57443140012433
1110,1111,195.9281010480051,65.69005010050947,107.49323052211734,90.0022608993309,71.16414531123533
1111,1112,247.2797552578748,173.58162056108858,79.18391973518246,89.27259435393745,69.50165217987026
1112,1113,245.48181269758103,397.29729236628,348.0153909747689,131.5883499895072,91.39996223606931
1113,1114,104.335660035291,441.6488648266077,190.5293875251245,97.80485745428643,72.7015200045553
1114,1115,217.51294345851704,451.56655218570177,75.14102687211782,98.65975551286536,58.44279340443028
1115,1116,212.812317427087,529.9647299729417,145.58396114312143,116.52342500724232,73.13534046272575
1116,1117,283.6049724385026,657.8276831372464,413.1633191699718,175.067007776708,98.48370562743295
1117,1118,222.0907927031625,144.91760491944643,376.2461021639701,92.454454273843,76.79219398898378
1118,1119,357.3640464536674,343.7758852679602,300.7109714572273,161.0346022307461,44.32764597721151
1119,1120,144.91532583436202,375.9536805052352,130.58829505064637,118.82024714884898,61.067460018007225
1120,1121,343.97007344364533,237.4869604258405,158.84217019053597,130.49744094934394,48.708323564045386
1121,1122,187.35550961537297,487.3244720751809,103.15637009436163,93.98974792712832,65.89064110810577
1122,1123,227.47417894185764,204.12305517228413,343.1088148177449,100.05294788839753,74.31349408085725
1123,1124,383.8252907003951,220.2518073782664,389.9461943592776,139.36889614273392,44.65900711249317
1124,1125,323.5454658351188,208.63055609456583,158.8277548441011,148.63957344569965,73.24532600155553
1125,1126,131.32842606663337,515.304178956444,138.60092261986136,144.45460329921715,64.58411978794729
1126,1127,56.94143300607963,567.1655542440919,296.05285878544487,115.13255046937724,45.75837388285364
1127,1128,147.4302566823232,150.26188953183956,188.21335709340408,146.6654476461755,99.69379886542622
1128,1129,332.33232288426643,213.45550947420185,89.38448094751772,129.2046916124982,60.93628261984911
1129,1130,419.38411978055314,444.3769631652908,79.0429856523915,102.53483040139852,60.968192030857736
1130,1131,193.9624120015709,306.5081662013445,238.08337719258927,95.57535390055708,89.22660488765734
1131,1132,91.47203935568172,229.144411324112,85.5872384778228,137.30737442706567,60.74243905578582
1132,1133,280.31276664042014,76.89557094352243,244.2529572327616,86.81892778717236,56.75040938674314
1133,1134,62.40093703151783,189.05250745035784,52.77037101816328,106.83411957213508,77.72760727262579
1134,1135,291.9350418237382,245.8446571883439,180.52425432636687,173.03287641524466,78.98914671009996
1135,1136,70.709765929629,125.58500391008428,382.4022493856643,140.96075694047187,67.70511946245537
1136,1137,61.78437029774928,503.0318382993629,332.2084110821802,76.01777828205931,85.87216911595215
1137,1138,199.7982815812688,402.3937400209091,251.07327332349,110.56524587782934,88.32092812231622
1138,1139,378.5501070881528,81.8798157812712,395.81643132422494,121.05605825455667,73.03344349038403
1139,1140,366.5075600913424,255.6204705336469,306.0247245516698,92.33125309493002,106.97616903461471
1140,1141,125.71685204989228,243.61577797730013,246.1458028955101,151.87400410537737,24.08178138586539
1141,1142,84.41192887568539,92.4200496520748,115.16012736951956,128.4755985775529,71.53458171790425
1142,1143,188.9146592728076,136.91160459848405,178.58736968217028,145.37943982723343,79.74788694214988
1143,1144,351.1214774366259,142.92077312019046,221.8183645809177,161.8607532700522,52.70770666066512
1144,1145,95.29405490168094,422.1365341457156,125.6891011378378,72.6518999759179,60.4233600905056
1145,1146,223.3695405278441,336.6528935142932,126.66421609765402,104.69568839225838,69.33787974359964
1146,1147,179.44781891643015,158.1746888756523,88.02380219495656,85.23255870093085,92.60814684257817
1147,1148,181.2925705581028,525.559122712549,98.050717645413,153.07793841906306,90.50163437436802
1148,1149,339.0755508210052,417.8950994668447,152.14887638328116,93.22352111633444,44.95204548954709
1149,1150,138.7757165939604,516.9719463879455,331.0903265397197,111.3298986857028,56.73595172289086
1150,1151,253.451759701854,220.68203978915665,441.0419898150723,135.16609091273355,92.21670993604958
1151,1152,132.4405948499081,374.4768738479125,128.260144058175,91.38283715106311,78.39091650724137
1152,1153,239.96978605529767,128.9993309313653,117.4022082857951,167.94790524620987,55.23880598115487
1153,1154,92.4746067370565,476.43264090533927,202.96376238919635,109.52421327375605,74.35577952778044
1154,1155,192.37564580585763,447.82539978395096,124.06519300613108,70.6533656266981,65.32148542592023
1155,1156,402.7937108317733,446.5097613190092,307.2575060997089,140.99632220518072,35.265787481875634
1156,1157,167.2251802358761,224.14577597663023,153.98506595666987,125.0544681252568,37.445063285127375
1157,1158,188.77882375303489,673.3556564852028,123.09140055073472,109.33898939824115,60.43960775636886
1158,1159,113.15667276773694,299.11762940818875,303.702151649846,91.39977269110707,112.57137848298169
1159,1160,89.85599043015552,200.8161921506047,70.95136870056686,167.30130497197212,47.28160816927381
1160,1161,205.3961465994189,159.04980565601062,147.25662102853414,136.91555735414136,65.97924293155899
1161,1162,317.0168710657731,411.6320075812428,205.6704669732072,79.42262845908107,44.491424022914885
1162,1163,154.69466836051106,637.0555204716205,76.37108272179131,137.53923439302443,70.06013929744915
1163,1164,149.2193393995252,528.558155289538,372.0441769111942,85.07474031364356,97.04447432716375
1164,1165,238.80058218429647,301.2983034543764,355.0128638091362,119.6923997759365,100.69860913472996
1165,1166,421.509334170917,95.77781196113312,127.62454248078625,129.859521940999,93.47004031715085
1166,1167,130.22871919597347,320.759996751336,394.5816886511445,118.86746269868274,56.66042702984548
1167,1168,300.82061756173323,399.3316058238077,376.6448688554364,151.1869659613938,74.61056945575315
1168,1169,206.3296239066568,439.5186607187776,310.18479537685334,89.94347654535298,73.03103888782937
1169,1170,133.6842119328431,253.2557544020753,61.16840186407969,178.7121759013766,95.79560003381346
1170,1171,140.79317517257635,669.2108019466949,220.63752425063885,90.9254850304869,47.89387951168331
1171,1172,188.5791691257076,488.5980544952577,114.59688359754502,159.00768472158765,46.15195142009091
1172,1173,167.79452082128017,585.7834651161661,133.5400256482272,163.6088362314815,37.8824657480143
1173,1174,407.1200718634971,63.922168714760886,127.57743912311338,104.13035776033738,47.12920513865144
1174,1175,80.1085796757643,384.8883117744072,197.20126165436795,63.33006941559958,79.08369233090578
1175,1176,168.68378420901234,678.2180707086219,185.56649581137447,164.80479195780606,69.301593990001
1176,1177,223.84455533469915,244.18303929396097,222.4447277674028,108.435441551465,74.4025452713818
1177,1178,128.5898500071333,599.1318368780396,377.8713376717432,64.83738173907491,74.67095311765206
1178,1179,171.61123593367853,473.2411299418511,292.0712162571042,113.12173384271136,44.95530427182344
1179,1180,324.88754053676456,100.08123025671078,189.380525956404,139.06298473321905,69.03500642969765
1180,1181,129.16669456893575,194.25722332612352,118.80499120656712,147.38667519379774,36.91109081536052
1181,1182,106.24342432442069,487.5248180578711,275.64158011044924,114.63318237991923,90.3559657097544
1182,1183,170.84221681731532,384.7137998953031,290.5870722490066,163.98978916624677,97.36042045926246
1183,1184,229.67756105818376,429.5235417251918,118.87571431766234,158.44026232860023,67.24239553661012
1184,1185,93.98594317723762,298.13247932315454,114.95848405873988,122.74288726998526,76.26677987348974
1185,1186,273.82287869943764,363.4349533901408,195.6384095419724,153.90745363573598,99.88967676620182
1186,1187,206.50247142469544,134.1115387580654,151.70448817522885,83.36852968599467,61.62949357730082
1187,1188,69.66666698313317,419.09580167453055,260.0612444471394,154.74780545814727,94.32493792476323
1188,1189,300.05972763213185,242.96726504919707,126.80832666450144,180.6958170530381,67.01148900108748
1189,1190,148.10637978233115,144.27538053752468,134.29566111589355,178.70981058133077,84.98410661887931
1190,1191,98.8720694027125,294.11008652060696,185.04369359196056,99.2362806585873,62.6482429408552
1191,1192,304.08922317326426,355.2113738003598,245.72875794879445,143.58466001327798,103.6762725172915
1192,1193,121.63209834321178,374.7347000841137,173.66537578887807,166.79178772771718,65.05073072883052
1193,1194,169.57230316963046,269.9295833834567,195.81743635458253,89.72297294297931,25.498689390494235
1194,1195,215.0494697777353,364.5092294293176,287.27302919528995,117.74299093757269,40.09600633214925
1195,1196,202.91289854022943,441.7839041681664,297.1933895402801,89.93270571608801,101.13184360837712
1196,1197,295.8147123423398,336.97535856140485,28.811435048078813,131.0737848821507,76.53496413046253
1197,1198,208.29267704402395,315.45779507687496,347.74290445932866,133.122648813899,59.48965913415566
1198,1199,208.6848099143725,564.0924627870706,112.9999317189148,79.42791401411709,73.58141339938996
1199,1200,277.2506425443015,212.46381697510577,113.4523333525285,120.48952279702672,98.69136976774986
1200,1201,225.56995371600487,469.2788673554212,274.2899886536711,128.55658740187346,65.9419755728348
1201,1202,133.81267212957624,280.31102787966006,208.0568968589232,61.31499419892746,37.919906153252455
1202,1203,120.46676069222649,472.5047677749146,182.20452606332344,139.13340532716563,97.6044561556646
1203,1204,265.8425436568554,158.1981321786702,161.04802596999224,89.39147578633384,38.1819537327046
1204,1205,253.60076230154525,430.0128903896152,228.27492504925047,88.69264102067905,73.07991639454875
1205,1206,256.9469283091567,253.79812562588097,185.1915713742024,139.29970936353928,44.102367572960816
1206,1207,162.63617848739096,409.6358859488474,118.62910078255496,76.25386581354792,71.6514346258331
1207,1208,234.86068226584456,380.4139203932799,338.0091236786228,105.94045558580386,73.56354253319124
1208,1209,78.19400508659474,497.14254687449466,331.7320728990612,169.88447580511544,69.98556068402041
1209,1210,171.49609733669854,216.4111481623001,131.2304791962185,164.52107724334851,72.99564412301419
1210,1211,150.80675911996104,366.200928613081,142.28368354487105,163.60153020924622,68.97198412323696
1211,1212,124.59723088458392,241.43320381967737,175.6743477728332,88.18600293409625,56.93809560191559
1212,1213,50.31811577208123,339.9932691389247,77.7603614991882,121.09390200305866,115.5689702631816
1213,1214,258.03174099742216,231.7629695026484,201.4187211457981,70.96546783011759,90.95898422263107
1214,1215,303.94681624690736,291.1803282251146,315.41791025818526,87.84693865176567,60.66201326039308
1215,1216,130.08854173180848,496.56641149446045,228.0883861715887,116.98356088303336,87.6525870763129
1216,1217,344.10152937295345,588.6183486163362,144.94247096897288,127.80287820516776,51.89743698028725
1217,1218,132.66717615680383,202.74447760707,331.7147843437725,75.86815547953938,97.98317004742654
1218,1219,29.44259377913351,439.8802375145642,153.4281097830056,145.61208331314705,64.64135965182919
1219,1220,421.43554899822976,443.1420800629379,391.061835957146,164.89417384761887,70.95933376544531
1220,1221,206.50336684992692,190.24384642812493,244.7634664783164,62.98516092178132,57.07348375149594
1221,1222,258.2942658120954,258.4781992276376,306.91273989970387,126.00166322317574,43.16188453715598
1222,1223,227.22932153782963,143.87842575654665,119.06193078287237,120.5738824629776,56.1889023384678
1223,1224,236.20759096364344,305.79110852912515,199.0487235559292,101.90734555166762,83.5359792847116
1224,1225,89.22959896387985,590.4913838286151,368.8557917306487,118.23858450278746,54.22938185206782
1225,1226,54.44528755672314,92.33275560824964,168.019583340498,184.8666944744638,63.82178808955118
1226,1227,267.127488745928,491.9136598346199,96.506266104234,111.91467431838774,79.41809607851485
1227,1228,252.3158934441701,164.5656084297276,228.2553046629204,72.74841038863286,100.86446355489478
1228,1229,188.59211917680324,560.3876921673535,184.0925725131757,145.90407974071263,77.79927139108041
1229,1230,193.39710667215337,576.1609126850939,61.19134008590712,106.3737427950039,76.82155186709922
1230,1231,437.0397240337134,253.4183996974716,292.867783918188,92.61910161711748,67.93119668676276
1231,1232,118.24596238988023,421.0421202231032,201.59132837275632,118.4396188437294,90.23130463564227
1232,1233,217.99309634998588,331.65828488738646,256.1607598940523,117.4663162248794,51.94815277466877
1233,1234,138.0958275572969,319.8716324794516,204.152858938668,162.82655923115843,35.46419984996314
1234,1235,268.77066167438784,148.50377178239077,231.6705113997249,160.90364909337129,91.81453105045094
1235,1236,308.62982694447504,672.6692127581441,22.51642540061325,123.96960220278422,92.0804171143518
1236,1237,238.19890565266056,62.34393710764677,338.33308380044014,108.2713606694486,49.99398499751498
